Id,SalePrice
2735,137848.5937509035
2736,153658.13884934876
2737,121959.22422924072
2738,137259.62438022575
2739,158605.89353173363
2740,110892.03398141633
2741,151716.93216361583
2742,148336.7254503391
2743,164908.4296992649
2744,156156.05033311018
2745,130700.49265029615
2746,127728.36615900538
2747,140920.23027805588
2748,125312.31631030903
2749,143888.19693941396
2750,130993.53041206875
2751,124230.8656725764
2752,226189.8384815573
2753,144945.95214590253
2754,190136.85599947185
2755,132989.90199026128
2756,93652.21755179127
2757,75166.07869329711
2758,89932.46554113721
2759,150837.37293696502
2760,119620.34141729737
2761,142164.5688724524
2762,145808.09927788982
2763,195983.39890766237
2764,137365.5643016959
2765,218630.68013464136
2766,131865.55209193722
2767,90591.42027959833
2768,119391.9506749009
2769,120695.19845275357
2770,143369.48049424688
2771,114957.35068001227
2772,104208.74188187071
2773,117067.46918567557
2774,139719.7597051099
2775,110212.0800387379
2776,136945.45825981494
2777,142818.33185257125
2778,95060.36398520414
2779,126069.02601886589
2780,106880.41355472783
2781,100057.00202735016
2782,103686.5741576871
2783,104754.79987058093
2784,125435.54290095725
2785,137786.7695409382
2786,63500.306737777406
2787,110044.44326680094
2788,83848.88829200692
2789,165931.04504458632
2790,79349.11923028491
2791,109668.02009628818
2792,65049.02376410299
2793,166779.43219585886
2794,105086.56124644738
2795,115509.12638159792
2796,97329.2249416543
2797,181111.45375983306
2798,115529.62565146944
2799,111022.6416039769
2800,72218.36406231494
2801,113539.03193103145
2802,137237.52958637624
2803,144569.3927139267
2804,100695.55891861595
2805,95766.44426426361
2806,100878.82244209704
2807,145615.0116861005
2808,161544.37965983528
2809,139365.10043814545
2810,127487.00637013026
2811,163314.19380751607
2812,154780.11233269502
2813,139959.71428200146
2814,141968.32395928915
2815,101916.3346772048
2816,231976.4111947889
2817,170487.51366534203
2818,136644.94846293275
2819,168049.35555879405
2820,154180.63025352548
2821,111852.26284487233
2822,202186.25748264324
2823,271522.385629151
2824,197604.065778135
2825,132732.91343872854
2826,127116.39212987397
2827,132702.5777925187
2828,198559.01800622814
2829,195108.0405767733
2830,227436.01279291481
2831,185871.1943048598
2832,222754.45502166933
2833,268492.9748477862
2834,209089.503114156
2835,215511.4179222428
2836,197753.57023365019
2837,159256.66397883763
2838,148570.26631326633
2839,192734.37541506754
2840,163949.2444129306
2841,200198.71466760922
2842,231298.3921372359
2843,148030.33203154133
2844,157161.28579199183
2845,117589.29492163165
2846,198681.3711133838
2847,194833.31509527023
2848,209039.6939627316
2849,208043.76788302007
2850,251936.17645827096
2851,231523.72677505255
2852,215863.80808118213
2853,243102.17452105132
2854,143154.10210920149
2855,216921.69749894796
2856,208019.17159233874
2857,199243.64763838565
2858,200447.24277299346
2859,134711.13334717273
2860,126188.6968008651
2861,129895.68632756847
2862,199930.04673124463
2863,127839.03636341335
2864,264231.5037447317
2865,142613.9002006587
2866,133385.32536502765
2867,95652.95097812284
2868,119414.33693061216
2869,119362.19646743344
2870,142212.39472975823
2871,90130.89801551787
2872,62410.39748525676
2873,106753.91592627781
2874,124783.8715248551
2875,118830.69920555594
2876,171824.7198702048
2877,148740.31685583878
2878,165288.30768354272
2879,130477.90801403041
2880,107267.35679091583
2881,148402.0016615025
2882,167905.30387065595
2883,172921.2653184275
2884,178587.2877501494
2885,149251.39058440924
2886,226796.23994663352
2887,99496.62435784105
2888,128323.06118871251
2889,65122.76571713062
2890,94047.30036444399
2891,149230.93344357592
2892,64366.469766095106
2893,85316.30591156994
2894,59338.079274109754
2895,315643.12475095433
2896,280072.0116343801
2897,189502.36138799164
2898,141400.00529270657
2899,212924.72742798342
2900,154039.64813159086
2901,196454.6693640667
2902,205549.54835387284
2903,303240.58009537664
2904,337539.5101719114
2905,99142.92517093901
2906,185551.99868296096
2907,104947.30766290239
2908,123945.76087909903
2909,141413.14074136832
2910,74834.24333222224
2911,77983.52551491799
2912,147797.3858430121
2913,86924.9113869713
2914,72832.1510700872
2915,76393.95687431234
2916,85046.8631828985
2917,154866.61718054416
2918,107433.54699362013
2919,223649.84357356047
